YOG YOGAN_AIR K Central_Aviation
DRN DISCOS_REYNOSA MM Central_De_Discos_De_Reynosa
CMA EUROCENTRAL LK Central_European_Airlines
CHA CHARTER_CENTRAL K Central_Flying_Service
CEM CENTRAL_MONGOLIA ZM Central_Mongolia_Airways
GLR GLACIER CY Central_Mountain_Air
CQC ?? YM Central_Queensland_Aviation_College
CSI SKYPORT K Central_Skyport
CLW CENTRALWINGS EP Centralwings
DTV DUTCH_VALLEY K Centre_Airlines
CGS GEO_CENTRE UU Centre_of_Applied_Geodynamica
CVC AVIACENTRE UU Centre-Avia
CCV HELICORPORATIVO MM Centro_De_Helicopteros_Corporativos
ACF FORCAN LE Centro_de_Formación_Aeronáutica_de_Canarias
CWC CHALLENGE_CARGO K Centurion_Air_Cargo
URY CENTURY_AVIA MM Century_Aviation
HAI ?? CY Century_Aviation_International
XAD ?? K Certified_Air_Dispatch
CER CETRACA FZ Cetraca_Aviation_Service
IRU CHABAHAR OI Chabahar_Airlines
CLG CHALLAIR LF Chalair_Aviation
CHK CHALKS K Chalk's_International_Airlines
CLS AIRISTO ED Challenge_Air_Transport
CHS CHALLENGE_AVIATION YM Challenge_Aviation
OFF CHALLENGE_AIR K Challenge_International_Airlines
CHG SKY_CHALLENGER UK Challenge_Aero
CPH CHAMPAGNE LF Champagne_Airlines
CCP CHAMPION_AIR K Champion_Air
NCH CHANCHANGI DN Chanchangi_Airlines
CGN CHANGAN ZY Chang_An_Airlines
CHN CHANNEL K Channel_Island_Aviation
WML MARLIN K Chantilly_Air
CPL CHAPARRAL K Chaparral_Airlines
CSU CHARI_SERVICE FT Chari_Aviation_Services
HMD HAMMOND K Charlie_Hammonds_Flying_Service
CGD ?? K Charlotte_Air_National_Guard
CHW CHARTER_WIEN LO Charter_Air
HRT CHARTRIGHT CY Chartright_Air
CBB CHEBAIR UU Cheboksary_Airenterprise_JSC
CHM ?? OP Chemech_Aviation
CHZ CHERL UU Cherline
CMK CHERAVIA UU Chernomor-Avia
CBM BLUE_MAX K Cherokee_Express
CCY CHERRY K Cherry_Air
CAB CHESAPEAKE_AIR K Chesapeake_Air_Service
CVR CHEVRON K Chevron_U.S.A
CYA CHEYENNE_AIR K Cheyenne_Airways
CGO WILD_ONION K Chicago_Air
WDY WINDY_CITY K Chicago_Jet_Group
RAT RIVERRAT FA Chief_Rat_Flight_Services
CCH CHILCHOTA MM Chilchota_Taxi_Aéreo
DES CHILCOTIN CY Chilcotin_Caribou_Aviation
CAD CHILLIWACKAIR CY Chilliwack_Aviation
ETN CHIMNIR LL Chim-Nir_Aviation
CAL DYNASTY RC China_Airlines
CKK CARGO_KING ZY China_Cargo_Airlines
CES CHINA_EASTERN ZY China_Eastern_Airlines
HXA CHINA_EXPRESS ZY China_Express_Airlines
CFA FEILONG ZY China_Flying_Dragon_Aviation
CTH TONGHANG ZY China_General_Aviation_Corporation
CAG CHINA_NATIONAL ZY China_National_Aviation_Corporation
CHC CHINA_HELICOPTER ZY China_Ocean_Helicopter_Corporation
CYZ CHINA_POST ZY China_Postal_Airlines
CSN CHINA_SOUTHERN ZY China_Southern_Airlines
CUA LIANHANG ZY China_United_Airlines
CXH XINHUA ZY China_Xinhua_Airlines
CGU CHINGUETTI GQ Chinguetti_Airlines
CEP CHIPOLA K Chipola_Aviation
CPW CHIPPEWA-AIR K Chippewa_Air_Commuter
CHF CHITA UU Chitaavia
CQN CHONG_QING ZY Chongqing_Airlines
CAS CHRISTMAN K Christman_Air_System
OEC CHRISTOPHORUS LO Christophorus_Flugrettungsverein
CHO CHROME_AIR K Chrome_Air_Services
CHU CHURCHAIR K Church_Aircraft
CIU CIELOS SP Cielos_Airlines
CIM CIMBER EK Cimber_Sterling
CIN CINNAMON VC Cinnamon_Air
NTS NITE_STAR K Cirrus_Air
JTI ?? OL Cirrus_Middle_East
FIV FIVE_STAR K CitationAir
XCX ?? K Citibank
HZX ZHONGXIN ZY Citic_General_Aviation
SDR SWEDESTAR ES City_Airline
XBG ?? K City_of_Bangor
BCY CITY-IRELAND EI CityJet
CAQ AIR_CHESTER EG Cityair_(Chester)_Limited
CII CITYFLY LI Cityfly
CNB CITYHUN LH Cityline_Hungary
HSR HOOSIER K Citylink_Airlines
CIW CIVFLIGHT FA Civair_Airways
CAP CAP K Civil_Air_Patrol
CIA CALIMERA LZ Civil_Aviation_Authority
CIV CIVAIR NZ Civil_Aviation_Authority_of_New_Zealand
CBA CALIBRA LK Civil_Aviation_Inspectorate_of_the_Czech_Republic
FMC CLAESSENS EG Claessens_International_Limited
CLK CLARKAIR K Clark_Aviation
CSF CALEDONIAN EG Clasair
CLY CLAY-LACY K Clay_Lacy_Aviation
CGK CLICK_AIR UA Click_Airways
CLZ CLOUDLINE FA Cloud_9_Air_Charters
CLD CLOWES EG Clowes_Estates_Limited
SDJ SPACEJET EG Club_328
ISG CLUBAIR LI Club_Air
CST COAST_CENTER EN Coast_Air
CNG SID-AIR K Coastal_Airways
CSV COASTAL_TRAVEL HT Coastal_Travels
CHL COHLMIA K Cohlmia_Aviation
OLR COLAEREOS SE Colaéreos
CLE COLEMILL K Colemill_Enterprises
CJC COLGAN K Colgan_Air
CAE HUMMINGBIRD CY Colibri_Aviation
CCX ?? K Colt_International
WCO COLUMBIA_HELI K Columbia_Helicopters
KLR KAY-LER K Columbus_Air_Transport
GHP GRASSHOPPER_EX K Colvin_Aviation
COM COMAIR K Comair
CAW COMMERCIAL FA Comair
GCM GLOBECOM FA Comair_Flight_Services
CDE COMEX EG Comed_Group
CVV COMERAVIA SV Comeravia
CRS COMERCIAL_AEREA MM Comercial_Aérea
CMG SUNSPY DN Comet_Airlines
FYN FLYNN ED Comfort_Air
CMJ COMFORT_JET DX Comfort_Jet_Services
CLA COMLUX LS Comlux_Aviation
KAZ KAZLUX UA Comlux_Kazakhstan
MLM LUXMALTA LM Comlux_Malta
CXB STARLUX TN Comlux_Aruba
CMH COMMODORE EG Commair_Aviation
CTM COTAM LF Commandement_Du_Transport_Aerien_Militaire_Francais
CML COMMANDAIR CY Commander_Air_Charter
CRM COMMANDERMEX MM Commander_Mexicana
CMS ACCESS CY Commercial_Aviation
GAR ?? YM Commodore_Aviation
CJS COMMONWEALTH K Commonwealth_Jet_Service
UCA COMMUTAIR K CommutAir
CWK CONTICOM ?? Comores_Airlines
CGR COMPRIP LI Compagnia_Generale_Ripreseaeree
CMM CAMALI GA Compagnie_Aérienne_du_Mali
CPM ?? GQ Compagnie_Mauritanienne_Des_Transports
GIC CEBEGE GU Compagnie_de_Bauxites_de_Guinee
AIF ?? LE Compañía_Aérea_de_Valencia
ATF AEROTECNICAS LE Compañía_Aerotécnicas_Fotográficas
LCT STELLAIR LE Compañía_De_Actividades_Y_Servicios_De_Aviación
EJV EJECUTIVA MM Compania_Ejecutiva
HSE HELISURESTE LE Compania_Helicopteros_Del_Sureste
MDR AEROPLANOS MM Compania_Mexicana_De_Aeroplanos
MXC MEXICARGO MM Compania_Mexicargo
HSS TAS_HELICOPTEROS LE Compañía_Transportes_Aéreos_Del_Sur
TAV TAVISA LE Compañía_de_Servicios_Aéreos_Tavisa
CYF COMPANY_FLIGHT EK Company_Flight
CPZ COMPASS_ROSE K Compass_Airlines
CPS COMPASS EG Compass_International_Airways
XCO ?? K Compuflight_Operations_Service
XCS ?? K Compuserve_Incorporated
CRC CONAIR-CANADA CY Conair_Aviation
COD CONCORDAVIA UK Concordavia
CNR CONAERO K Condor_Aero_Services
CIB CONDOR_BERLIN ED Condor
CFG CONDOR ED Condor_Flugdienst
COF CONFORT CY Confort_Air
CAK ?? MY Congo_Air
CGA CONGRESSIONAL K Congressional_Air
ROY ?? CY Conifair_Aviation
BSN BASTION CY Connectair_Charters
CAC CONQUEST_AIR K Conquest_Airlines
CXO CONROE_AIR K Conroe_Aviation_Services
VCH CONSORCIO_HELITEC SV Consorcio_Helitec
UZA CONSTANTA UK Constanta_Airline
KIS CONTACTAIR ED Contactair
XCL ?? K Contel_ASC
CMI AIR_MIKE K Continental_Micronesia
CON CONOCO K Continental_Oil
VCV CONVIASA SV Conviasa
CKA COOK-AIR K Cook_Inlet_Aviation
SVY SURVEYOR EG Cooper_Aerial_Surveys
CMP COPA MP Copa_Airlines
CAT AIRCAT EK Copenhagen_Air_Taxi
COP COPPER_STATE K Copper_State_Air_Service
CCW CENTRAL_CHARTER LK Central_Charter
CND DUTCH_CORENDON EH Corendon_Dutch_Airlines
CRA CORAL SK Coronado_Aerolíneas
CPB PENTA CY Corpac_Canada
CNC CENCOR MM Corporación_Aéreo_Cencor
CPG CORPORANG MM Corporacion_Aeroangeles
CGY ?? SG Corporacion_Paraguaya_De_Aeronautica
CPT AIR_SPUR K Corporate_Air
CPR CORPAIR K Corporate_Air
CPO MOKAN K Corporate_Aircraft_Company
COO CORPORATE CY Corporate_Airlink
CKE CHECKMATE K Corporate_Aviation_Services
VHT VEGAS_HEAT K Corporate_Flight_International
VTE VOLUNTEER K Contour_Airlines
CJI SEA_JET K Corporate_Jets
CRL CORSAIR LF Corsairfly
COZ COSMIC_AIR VN Cosmic_Air
CHI COUGAR CY Cougar_Helicopters
MGB MOCKINGBIRD EG Coulson_Flying_Service
NSW ?? YM Country_Connection_Airlines
CSD DELIVERY K Courier_Services
CUT COURT_AIR FA Court_Helicopters
CVL COVAL CY Coval_Air
COW COWI EK COWI
COY COYNE_AIR EG Coyne_Aviation
CFD AERONAUT EG Cranfield_University
CRE CREE_AIR CY Cree_Airways
ELM CRELAM MM Crelam
CAN CREST EG Crest_Aviation
KRM TRANS_UNIVERSAL UK Crimea_Universal_Avia
CTN CROATIA LD Croatia_Airlines
HRZ CROATIAN_AIRFORCE LD Croatian_Air_Force
CRX CROSSAIR EG Cross_Aviation
ECC Cigogne LS Crossair_Europe
CWX CROW_EXPRESS K Crow_Executive_Air
CKR CROWN_AIR K Crown_Air_Systems
CRO CROWN_AIRWAYS K Crown_Airways
CRW REGAL CY Crownair
VCR VOE_CRUISER SB Cruiser_Linhas_Aéreas
CTY CENTURY K Cryderman_Air_Service
CYT CRYSTAL-AIR K Crystal_Shamrock_Airlines
IRO IRON_AIR K CSA_Air
CUB CUBANA MU Cubana_de_Aviación
CTF CUTTER_FLIGHT K Cutter_Aviation
CBL CUMBERLAND K Cumberland_Airways_(Nicholson_Air_Service)
CTT CATT K Custom_Air_Transport
RGN CYGNUS_AIR LE Cygnus_Air
CYC CYPRAIR LC Cyprair_Tours
CYS SKYBIRD CY Cypress_Airlines
CYP CYPRUS LC Cyprus_Airways
CEF CZECH_AIR_FORCE LK Czech_Air_Force
AHD AIRHANDLING LK Czech_Air_Handling
CSA CSA LK Czech_Airlines
CIE CZECH_REPUBLIC LK Czech_Government_Flying_Service
CGP ?? OM Cargo_Plus_Aviation
CDC HUALONG ZY CDI_Cargo_Airlines
HNL MAPLELEAF EH CHC_Helicopters_Netherlands
KEM CEMAIR FA CemAir
JLH CESA MM Centro_de_Servicio_Aeronautico
FCB NEW_AGE LC Cobalt
CVK CARGO_LINE UK CAVOK_Airlines
CHB WEST_CHINA ZY West_Air_(China)
CRN CARSON ?? Carson_Air_Ltd
ABA Aerobeta ED Aero-Beta
DJR DESERT_FLIGHT K Desert_Jet
DLA DOLOMITI LI Air_Dolomiti
DNS ?? UK Dniproaviaservis_Company
DRF ?? LE Dream_Flyers_Training_Center
DMF DEMLY MM DMCFLY
NAU DANAUS MM Danaus_Lineas_Aereas
GDF ?? UK DF_Aviation
DDA DUSTY K D_&_D_Aviation
DNK DIRECT_JET K D&K_Aviation
DHE HELIDAP SC DAP_Helicopteros
VLF VOLANTE EG DFS_UK_Limited
DSR DAIRAIR HU DAS_Air_Cargo
RKC DAS_CONGO FZ DAS_Airlines
DTR DANISH EK DAT_Danish_Air_Transport
BDN GAUNTLET EG DERA_Boscombe_Down
DSN DESNA UK DESNA
DET SAMAL UA DETA_Air
DGO DGO_JET MM DGO_Jet
DAE YELLOW MP DHL_Aero_Expreso
DHV WORLDSTAR FA DHL_Aviation
DHX DILMUN OB DHL_International
JOS ?? MG DHL_de_Guatemala
RSK REDSKIN K DSWA
DAO DALO_AIRLINES HD Daallo_Airlines
DAG DAGAL UU Dagestan_Airlines
DHA ?? FZ Dahla_Airlines
DCS TWIN_STAR ED DC_Aviation
DCX DAIMLER K Daimler-Chrysler
DKA ?? UA Daka
DLR DALA_AIR DN Dala_Air_Services
KHB DALAVIA UU Dalavia
DXP DALLAS_EXPRESS K Dallas_Express_Airlines
DAS AIRDAM OS Damascene_Airways
DSA DANBURY_AIRWAYS K Danbury_Airways
DOP DANCOPTER EK Dancopter
DAF DANISH_AIRFORCE EK Danish_Air_Force
DAR DANISH_ARMY EK Danish_Army
DNY DANISH_NAVY EK Danish_Navy
DNU DANU EY Danu_Oro_Transportas
DRT DARTA LF Darta
DWT DARWIN LS Darwin_Airline
DSQ DASAB_AIR HU Dasab_Airlines
DSH DASH_CHARTER K Dash_Air_Charter
GOB PILGRIM EG Dash_Aviation
DGX DASNA LS Dasnair
DAB ?? LF Dassault_Aviation
CVF CLOVERLEAF K Dassault_Falcon_Jet_Corporation
DSO DASSAULT LF Dassault_Falcon_Service
DTN DATA_AIR HS Data_International
XDT ?? K Date_Transformation_Corp
DAU DAUAIR ED Dauair
DCO ?? EG David_Crawshaw_Consultants_Limited
DWN DAWN_AIR K Dawn_Air
DJS DAYJET K DayJet
DAY DAYA VC Daya_Aviation
DHC DEHAVILLAND CY De_Havilland
IAY IASON LO Deadalos_Flugtbetriebs
DAA DECUR K Decatur_Aviation
DKN DECCAN VI Deccan_Charters
JDC JOHN_DEERE K Deere_and_Company
DWR DELAWARE K Delaware_Skyways
DEA JET_SERVICE LI Delta_Aerotaxi
SNO SNOWBALL CY Delta_Air_Charter
DAL DELTA K Delta_Air_Lines
KMB KEMBLEJET EG Delta_Engineering_Aviation
DLI DELTA_EXPRESS UK Delta_Express_International
DSU DELTA_STATE K Delta_State_University
FEC FALCON_EXPRESS K Denver_Express
DJT DENVER_JET K Denver_Jet
FGC FORESTALS LE Departament_d'Agricultura_de_la_Generalitat_de_Catalunya
DRY DERAYA WI Deraya_Air_Taxi
DRX ?? GQ Des_R_Cargo_Express
MIZ MILAZ MM Desarrollo_Milaz
DTY DESTINY GF Destiny_Air_Services
AMB CIVIL_AIR_AMBULANCE ED Deutsche_Rettungsflugwacht
LFO LUFO ED Deutsches_Zentrum_fur_Luft-und_Raumfahrt_EV
DIS DI_AIR LY Di_Air
SPK SPARKLE K Diamond_Aviation
DRB DIDIER SC Didier_Rousset_Buy
DGT DIGITAL K Digital_Equipment_Corporation
DIP DIPFREIGHT EG Diplomatic_Freight_Services
ENA ENA LE Dirección_General_de_Aviación_Civil_y_Telecomunicasciones
DIA BLUE_SKY K Direct_Air
XAP MID-TOWN K Direct_Air_trading_as_Midway_Connection
DCT ?? EG Direct_Flight
DIR DIRGANTARA WI Dirgantara_Air_Service
DCV DISCOVER K Discover_Air
DVA DISCOVERY_AIRWAYS K Discovery_Airways
XDS ?? K Dispatch_Services
DIX DIX_FLIGHT ED Dix_Aviation
DEE TACAIR K Dixie_Airways
UDN DNIEPRO UK Dniproavia
FDN FLYING_DOLPHIN OM Dolphin_Air
IXX ISLAND_EXPRESS K Dolphin_Express_Airlines
DPL DOME CY Dome_Petroleum
MYO MAYORAL LE Dominguez_Toledo_(Grupo_Mayoral)
DVB DONSEBAI UA Don_Avia
DON DONAIR EG Donair_Flying_Club
UDC DONBASS_AERO UK DonbassAero
DAD DORADO_AIR MD Dorado_Air
DOR DORNIER ED Dornier
DAV DANA_AIR DN Dornier_Aviation_Nigeria
DOM DOS_MUNDOS MD Dos_Mundos
DCA DREAM_CATCHER EG Dreamcatcher_Airways
DRK ROYAL_BHUTAN VQ Druk_Air
DRE MICHIGAN K Drummond_Island_Air
DUB DUBAI OM Dubai_Airwing
DBK SEAGULL LD Dubrovnik_Air
DUK LION_KING EL Ducair
DBJ DUCHESS EG Duchess_of_Britany_(Jersey)_Limited
LPD LEOPARD EG UK_Royal/HRH_Duke_of_York
DUN DUNAIR GQ Dun'Air
PHD PANHANDLE K Duncan_Aviation
VVF WORLDFOCUS LT Dunyaya_Bakis_Hava_Tasimaciligi
DUO FLY_DUO EG Duo_Airways
DJE DURANGO_JET MM Durango_Jet
DNL DUTCH_ANTILLES TN Dutch_Antilles_Express
DCE DUTCH_CARIBBEAN TN Dutch_Caribbean_Express
DFS DWYAIR K Dwyer_Aircraft_Services
XDY ?? K Dynair_Services
DNR DYNAMAIR CY Dynamair_Aviation
DYA DYNAMIC_AIR K Dynamic_Airways
EVK EVERETT HK Everett_Aviation
ELB ELLINAIR_HELLAS LG Ellinair
EVT ?? HT Everett_Limited
ELN ELERON UK Eleron_Aviation_Company
ECC ECLAIR LK Eclair_Aviation
ELU EGYPTIAN_LEISURE HE Egyptian_Leisure_Airlines
EDV ENDEAVOR K Endeavor_Air
LTD LIGHT_SPEED K Executive_Express_Aviation/JA_Air_Charter
EPR EMPEROR LJ Express_Airways
XSL EXCELAIRE K Excel-Aire_Service
XSR AIRSHARE K Executive_Flight_Services
EZJ GUYANA_JET SY Ezjet_GT
EZX EAGLEXPRESS WM Eagle_Express_Air_Charter
MNU MAINER K Elite_Airways
EHD PLATINUM_AIR K E_H_Darby_Aviation
EXW ECHOLINE DN Executive_Airlines_Services
EFS EFAOS FN EFAOS-_Agencia_De_Viagens_e_Turismo
EFD EVER_FLIGHT ED Eisele_Flugdienst
FSD FLUGSERVICE ED EFS-Flugservice
EIS COOL ED EIS_Aircraft
IAG EPAG LF EPAG
ESI ELISERVIZI LI ESI_Eliservizi_Italiani
EUY EUROAIRWAYS EI EU_Airways
EVA EVA RC EVA_Air
ICR ICARUS_FLIGHTS K Eagle_Aero
FEI ARCTIC_EAGLE BI Eagle_Air
EGR EAGLE_SIERRA GF Eagle_Air
EGU AFRICAN_EAGLE HU Eagle_Air
EAG EAGLE NZ Eagle_Airways
EGX THAI_EAGLE VT Eagle_Air_Company
GYP GYPSY EG Eagle_Aviation
EGN FRENCH_EAGLE LF Eagle_Aviation_France
SEG SEN-EAGLE GO Eagle_International
EGJ EAGLE_JET K Eagle_Jet_Charter
EMD EAGLEMED K Eaglemed_(Ballard_Aviation)
ERX EARTH_AIR DN Earth_Airlines_Services
UTN UT_Ukraine UK UTair-Ukraine
HSA DUMA HK East_African_Safari_Air
EXZ TWIGA HK East_African_Safari_Air_Express
EMU ?? ?? East_Asia_Airlines
ECT EASTWAY FA East_Coast_Airways
ECJ EASTCOAST_JET K East_Coast_Jets
EHA AIRE_HAMPTON K East_Hampton_Aire
EKC BLUE_GOOSE K East_Kansas_City_Aviation
CTK COSTOCK EG East_Midlands_Helicopters
DXH EAST_STAR ZY East_Star_Airlines
ESR EASTAR RK Eastar_Jet
EAZ EASAIR FL Eastern_Air
EAX EASTEX EG Eastern_Air_Executive
EZE EASTFLIGHT EG Eastern_Airways
ECI EASTERN_CAROLINA K Eastern_Carolina_Aviation
GNS GENESIS EG Eastern_Executive_Air_Charter
LIS LARISA UA Eastern_Express
EME EMAIR K Eastern_Metro_Express
EPB EAST_PAC CY Eastern_Pacific_Aviation
ESJ EASTERN_SKYJETS OM Eastern_SkyJets
ELA ?? YM Eastland_Air
FYE FLYME DN Easy_Link_Aviation_Services
CMN CIMMARON_AIRE K Eckles_Aircraft
EJT ECLIPSE_JET K Eclipse_Aviation
ECQ SKYBRIDGE DN Eco_Air
DEI ?? DA Ecoair
ECX AIR_ECOMEX FN Ecomex_Air_Cargo
ECD ECOTOUR MM Ecotour
XCC XCALAK MM Ecoturistica_de_Xcalak
ECV EQUATOGUINEA FG Ecuatoguineana_De_Aviación_(EGA)
EQC ECUA-CARGO FG Ecuatorial_Cargo
ECU ECUAVIA SE Ecuavia
EDW EDELWEISS LS Edelweiss_Air
SLO SLOW K Edgartown_Air
EDJ EDWARDS K Edwards_Jet_Center_of_Montana
EIJ EFATA WI Efata_Papua_Airlines
EUW EUROWEST ES EFS_European_Flight_Service
MSR EGYPTAIR HE Egyptair
MSX EGYPTAIR_CARGO HE Egyptair_Cargo
EGY ?? HE Egyptian_Air_Force
EJX ?? HE Egyptian_Aviation
EMA ?? HE Egyptian_Aviation_Company
EIX AIR_EXPORTS EI Ei_Air_Exports
EIR EIRJET EI Eirjet
ELY ELAL LL El_Al_Israel_Airlines
CMX EL_CAMINANTE MM El_Caminante_Taxi_Aéreo
GLQ QUILADA HS El_Quilada_International_Aviation
ELS EL_SAL MS El_Sal_Air
ESC SOLAMERICA SV El_Sol_De_América
BRQ BURAQAIR HL El-Buraq_Air_Transport
ELX ELAN K Elan_Express
LBR MOTION ED Elbe_Air_Transport
NLK ELAVIA UU Elbrus-Avia_Air_Enterprise
DND DINDER HS Eldinder_Aviation
PDV ELICAR LI Elicar
EDO ELIDOLOMITI LI Elidolomiti
EFG ELIFRIULIA LI Elifriulia
ELH LARIO LI Elilario_Italia
EOA LOMBARDA LI Elilombarda
MEE ELIMEDITERRANEA LI Elimediterranea
VUL ELIOS LI Elios
IEP ELIPIU LI Elipiu'
RSA ESRA HS Elisra_Airlines
EAI ELAIR DX Elite_Air
EJD ELITE_DUBAI OM Elite_Jets
FGS ELITELLINA LI Elitellina
ELT ELLIOT K Elliott_Aviation
MGG ELMAGAL HS Elmagal_Aviation_Services
ELR ?? LL Elrom_Aviation_and_Investments
EAM EMBASSY_AIR DN Embassy_Airlines
EFT EMBASSY_FREIGHT K Embassy_Freight_Company
EMB EMBRAER SB Empresa_Brasileira_De_Aeronáutica
JEM GEMSTONE EG Emerald_Airways
EWW EMERY K Emery_Worldwide_Airlines
EMT EMETEBE SE Emetebe
UAE EMIRATES OM Emirates_Airlines
EMP EMPIRE K Empire_Air_Service
CFS EMPIRE_AIR K Empire_Airlines
MPR ?? DN Empire_Aviation_Services
ETP TESTER EG Empire_Test_Pilots'_School
AUO UNIFORM_OSCAR SU Empresa_(Aero_Uruguay),_S.A.
PRG ASPAR SC Empresa_Aero-Servicios_Parrague
CRN AEROCARIBBEAN MU Empresa_Aerocaribbean
VNA EBBA SU Empresa_Aviación_Interamericana
EEA ECUATORIANA SE Empresa_Ecuatoriana_De_Aviación
CNI SERAER MU Empresa_Nacional_De_Servicios_Aéreos
VNE VENEZOLANA SV Empresa_Venezolana
GTV GAVIOTA MU Empresa_de_Aviación_Aerogaviota
XLT INFRAERO SB Empressa_Brasileira_de_Infra-Estrutura_Aeroportuaria-Infraero
ENC ENDECOTS SE Endecots
ENI ENIMEX EE Enimex
ENK ENKOR UU Enkor_JSC
EGV GLEISNER SC Enrique_Gleisner_Vivanco
ESE ENSENADA_ESPECIAL MM Ensenada_Vuelos_Especiales
ENT ENTER EP Enter_Air
ENS ENTERGY_SHUTTLE K Entergy_Services
EWS WORLD_ENTERPRISE FZ Enterprise_World_Airways
ESS NEW_DAWN K Eos_Airlines
EKA EQUAFLIGHT FZ Equaflight_Service
EQZ ZAMBIA_CARGO FL Equatair_Air_Services_(Zambia)
EQT ?? FG Equatorial_Airlines
ERH ERAH K Era_Helicopters
IRY ERAM_AIR OI Eram_Air
ERF ERFOTO LP Erfoto
ERE AIR_ERIE K Erie_Airways
ERT ERITREAN HH Eritrean_Airlines
EAD AERO-ESCOLA LP Escola_De_Aviacao_Aerocondor
CTV ARE_AVIACION LE Escuela_De_Pilotos_Are_Aviación
EPC ESPACE FZ Espace_Aviation_Services
ERC ESSO CY Esso_Resources_Canada
ESF ?? MM Estafeta_Carga_Aérea
EEF ESTONIAN_AIR_FORCE EE Estonian_Air_Force
ELL ESTONIAN EE Estonian_Air
ETA ESTRELLAS MM Estrellas_Del_Aire
ETH ETHIOPIAN HA Ethiopian_Airlines
MJM ELCO_ETI LI Eti_2000
ETD ETIHAD OM Etihad_Airways
ETM ETRAM FN Etram_Air_Wing
EVN EURAVIATION LI Euraviation
ECN EURO_CONTINENTAL LE Euro_Continental_AIE
ESN EURO_SUN LT Euro_Sun
EAK EAKAZ UA Euro-Asia_Air
KZE KAZEUR UA Euro-Asia_Air_International
MMZ EUROATLANTIC LP EuroAtlantic_Airways
GOJ GOJET EG EuroJet_Aviation
EUP SAVOY LF Pan_Europeenne_Air_Service
EUU EUROAMERICAN SU Euroamerican_Air
ECY ECHELON EG Euroceltic_Airways
EUC ?? EB Eurocontrol
ECF EUROCOPTER LF Eurocopter
ECA EUROCYPRIA LC Eurocypria_Airlines
EEZ E-FLY LI Eurofly
EEU EUROFLY LI Eurofly_Service
EUG EUROGUINEA FG Euroguineana_de_Aviación
ERJ JET_ITALIA LI Eurojet_Italia
JLN JET_LINE LM Eurojet_Limited
RDP JET-ARROW LR Eurojet_Romania
EJS EEJAY_SERVICE LK Eurojet_Servis
ELO EUROLOT EP Eurolot
EMX EUROMANX LO Euromanx_Airways
GED LANGUEDOC LF Europe_Air_Lines
FPO FRENCH_POST LF Europe_Airpost
EUT FIESTA LM European_2000_Airlines
EAL STAR_WING ED European_Air_Express
BCS EUROTRANS EB European_Air_Transport
EAF EUROCHARTER EG European_Aviation_Air_Charter
EBJ ?? EG European_Business_Jets
ECB COASTAL_CLIPPER LD European_Coastal_Airlines
ETV EURO_EXEC EG European_Executive
EXC ECHO_EXPRESS ES European_Executive_Express
EBG EUROSENSE LB Eurosense
ESX CATFISH EG Euroskylink
EWG EUROWINGS ED Eurowings
EWE EUROWINGS LO Eurowings_Europe
EVE EVELOP LE Evelop_Airlines
EIA EVERGREEN K Evergreen_International_Airlines
VTS EVERTS K Everts_Air_Alaska/Everts_Air_Cargo
EWR MAYOTTE_AIR LF Ewa_Air
EMN AGENCY EG Examiner_Training_Agency
XLA EXPO EG Excel_Airways
XEL HELI_EXCEL EG Excel_Charter
GZA EXCELLENT_AIR ED Excellent_Air
EXA CANADIAN_EXECAIRE CY Execair_Aviation
VCN AVCON LS Execujet_Charter
EJO MIDJET OM Execujet_Middle_East
VMP VAMPIRE EK Execujet_Scandinavia
LFL LIFE_FLIGHT FV Executive_Air
EAC EXECAIR K Executive_Air_Charter
XAF ?? K Executive_Air_Fleet
ECS ECHO EI Executive_Aircraft_Charter_and_Charter_Services
XAH ?? EG Executive_Aircraft_Services
EXU SACAIR LE Executive_Airlines
JTR JESTER EG Executive_Aviation_Services
EXE EXEC K Executive_Flight
TRI TRILLIUM CY Executive_Flight_Operations_Ontario_Government
EXJ ?? EG Executive_Jet_Charter
EJM JET_SPEED K Executive_Jet_Management
TEA TRAVELMAX FA Executive_Turbine_Aviation
EXF EXIMFLIGHT MM Eximflight
EXN EXIN EP Exin
EXR EXPERTOS_ENCARGA MM Expertos_En_Carga
FXA EFFEX K Express_Air
EIC EXCARGO ?? Express_International_Cargo
XPL EXPRESSLINE K Express_Line_Aircompany
XNA EXPRESSNET K Express_Net_Airlines
XTO EXPRESS_TOURS CY Express_Tours
ASQ ACEY K ExpressJet
JTM SKYMAN EI Exxavia_Limited
EZY EASY EG easyJet_UK
EZS TOPSWISS LS easyJet_Switzerland
EAV MAYFLOWER LO Eagle_Airlines_Luftverkehrsges
ABU ?? K Eagle_Aviation_Services
XRO CRAMER EH ExxAero
EJU ALPINE LO easyJet_Europe
EVL EVOLEM LF Evolem_Aviation
FUM FUNLINE MM Fuxion_Line_Mexico
FRB RAKWAY OM Fly_Rak
FMI FIRST_MYANMAR VY FMI_Air
FRX FORT_AERO EE Fort_Aero
PBR POLAR_BEAR CY Fast_Air
SRE STREAMJET FA Fly_Jetstream_Aviation
FTZ GREY_BIRD HT Fastjet
FAP FAIR_SCHOOL LK F_Air
FFL FOREFLIGHT K ForeFlight
EYE SOCKEYE K F.S._Air_Service
IFA RED_ANGEL ED FAI_Air_Service
FLC FLIGHT_CHECK K FINFO_Flight_Inspection_Aircraft
